,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
14,BMLC11B,Lajes Corporativas,91.0,0.002598982370283185,0.0195139911634757,0.3164556962025316,0.3731343283582089,0.3828125,0.3511450381679389,0.36330935251798563,0.7853535353535355,0.7814597315436241,0.8141300759326511,0.015300852608410178,0.029162575441132724,0.49473684210526314,0.023545706371191133,0.045454545454545456
15,BNFS11,Outros,115.0,0.001658505542900104,0.03166421207658321,0.4240506329113924,0.4925373134328358,0.5390625,0.5343511450381678,0.4676258992805756,0.7074915824915825,0.7101510067114094,0.7619676460878178,0.008010404083119461,0.029642328272474018,0.7368421052631579,0.039473684210526314,0.4090909090909091
16,BPFF11,Títulos e Val. Mob.,102.5,0.025902533937416053,0.027614138438880706,0.4177215189873418,0.6044776119402985,0.5703125,0.5496183206106869,0.45683453237410077,0.5345117845117845,0.5360738255033557,0.6236381644106966,0.06663561685848955,0.03313173053242969,0.4842105263157895,0.039473684210526314,0.0
17,BRCO11,Logística,115.0,0.05001421978436612,0.02025036818851252,0.27848101265822783,0.0,0.0,0.0,0.30935251798561153,0.6940235690235692,0.6870805369127516,0.7372069990095741,0.3151464798757153,0.029751072247578045,0.7368421052631579,0.039473684210526314,0.22727272727272727
18,BRCR11,Híbrido,94.07,0.4971771616184086,0.02061855670103093,0.3291139240506329,0.3731343283582089,0.4140625,0.38167938931297707,0.18705035971223025,0.816919191919192,0.8137583892617449,0.8230439088808188,0.6732262592953367,0.03441746812042436,0.3684210526315789,0.19529085872576177,0.2727272727272727
19,BTCR11,Títulos e Val. Mob.,92.0,0.04380538324430716,0.022459499263622975,0.38607594936708856,0.4328358208955223,0.44531249999999994,0.45038167938931295,0.43165467625899284,0.7710437710437711,0.7713926174496645,0.8095080884780456,0.09326022844348249,0.03042912291587374,0.4631578947368421,0.039473684210526314,0.0
20,BTLG11,Logística,94.2,0.022934681913279027,0.022091310751104563,0.34810126582278483,0.3731343283582089,0.3359375,0.32061068702290074,0.19784172661870505,0.816919191919192,0.81501677852349,0.8240343347639485,0.04503570543842461,0.0311199669930052,0.4631578947368421,0.0,0.13636363636363635
21,BZLI11,Títulos e Val. Mob.,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455387205387206,0.8204697986577181,0.8435127104655002,0.10007754619930478,0.002872120283629874,0.7578947368421053,0.039473684210526314,0.0
23,CBOP11,Lajes Corporativas,82.0,0.05158543556185043,0.01804123711340206,0.34177215189873417,0.39552238805970147,0.43750000000000006,0.46564885496183206,0.37769784172661874,0.5972222222222223,0.5943791946308724,0.6665566193463189,0.022577795855738766,0.02640239748481582,0.4842105263157895,0.1436288088642659,0.022727272727272728
24,CEOC11,Lajes Corporativas,80.07,0.011888302889854395,0.02061855670103093,0.37974683544303794,0.4328358208955223,0.46875,0.4809160305343511,0.4244604316546763,0.6224747474747475,0.6220637583892616,0.6903268405414329,0.038123859472238765,0.030521875129933054,0.3263157894736842,0.0,0.022727272727272728
25,CNES11,Lajes Corporativas,71.99,0.002216033722007439,0.0066273932253313695,0.13291139240506328,0.13432835820895522,0.171875,0.16030534351145037,0.07553956834532374,0.816919191919192,0.800755033557047,0.8128095080884781,0.06603939758746454,0.029655121681309786,0.2631578947368421,0.46952908587257614,0.022727272727272728
26,CPFF11,Híbrido,87.5,0.0323310027904567,0.021354933726067744,0.36708860759493667,0.0,0.0,0.0,0.4352517985611511,0.7146464646464648,0.7139261744966443,0.7649389237372071,0.05357621772985219,0.03049628831226152,0.4105263157894737,0.039473684210526314,0.0
27,CPTS11B,Títulos e Val. Mob.,94.5,0.04528649345749129,0.023932253313696614,0.37974683544303794,0.4328358208955223,0.4921875,0.5038167938931297,0.21582733812949642,0.816919191919192,0.8171140939597316,0.8256850445691648,0.0720527287747905,0.03031718058856077,0.49473684210526314,0.039473684210526314,0.0
28,CRFF11,Títulos e Val. Mob.,98.99,0.0033564322701815346,0.02577319587628866,0.4177215189873418,0.4925373134328358,0.46093749999999994,0.0,0.45683453237410077,0.5686026936026937,0.5700503355704698,0.650709805216243,0.009968855706246246,0.033448367401114946,0.4421052631578947,0.039473684210526314,0.0
29,CTXT11,Lajes Corporativas,53.0,0.003908328851520109,0.013991163475699559,0.4177215189873418,0.47761194029850745,0.4921875,0.47328244274809156,0.4712230215827339,0.7062289562289563,0.7084731543624161,0.760977220204688,0.02723327728719307,0.016106901724231674,0.5263157894736842,0.1191135734072022,0.022727272727272728
30,CVBI11,Títulos e Val. Mob.,94.77,0.04881187366073565,0.026877761413843886,0.46202531645569617,0.5746268656716418,0.0,0.0,0.5719424460431656,0.6338383838383839,0.6388422818791946,0.7127764938923737,0.03117532234308894,0.031075190062080014,0.47368421052631576,0.039473684210526314,0.0
31,CXCE11B,Outros,2370.0,0.00012952674868150216,0.7407952871870398,0.4936708860759494,0.5597014925373134,0.6171875,0.6106870229007634,0.5431654676258993,0.5395622895622896,0.5461409395973155,0.6351931330472104,0.029757419944259185,0.6876777084446093,0.631578947368421,0.039473684210526314,0.022727272727272728
32,CXRI11,Híbrido,1230.0,0.0004955806036509648,0.312960235640648,0.36708860759493667,0.9029850746268656,0.8515625,0.6717557251908397,0.3848920863309353,0.17760942760942766,0.17533557046979864,0.3344338065368109,0.039529370722546114,0.3720163371830832,0.5789473684210527,0.039473684210526314,0.0
34,DMAC11,Residencial,430.0,0.00021400071521291664,0.12702503681885124,0.46202531645569617,0.5522388059701492,0.578125,0.564885496183206,0.7949640287769785,0.31018518518518523,0.31375838926174493,0.3119841531858699,0.025519956575437458,0.2691317433258385,0.010526315789473684,0.039473684210526314,0.0
35,DOMC11,Lajes Corporativas,547.98,0.0011347669504053342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9744127516778522,0.47573456586332125,0.055224762962673535,0.3156901564314066,0.05263157894736842,0.32465373961218835,0.022727272727272728
37,EDFO11B,Lajes Corporativas,240.0,0.0037590915106479436,0.055964653902798235,0.35443037974683544,0.3880597014925373,0.4140625,0.43511450381679384,0.38848920863309355,0.8152356902356903,0.8137583892617449,0.8402112908550676,0.002889245560356431,0.06402141616639107,0.7157894736842105,0.09639889196675899,0.022727272727272728
38,EDGA11,Lajes Corporativas,39.0,0.019735934380622797,0.006995581737849779,0.22784810126582278,0.26119402985074625,0.3046875,0.3129770992366412,0.12949640287769784,0.816919191919192,0.8070469798657718,0.8177616375041268,0.07084445504401751,0.024227517982735293,0.0,0.4044321329639889,0.022727272727272728
