,Ano/Mês,Unnamed: 0,Códigodo fundo,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
73,202012,84,RZTR11,99.52,0.0895535467518723,0.04473503097040606,0.4177215189873418,0.16793893129770993,0.08333333333333333,0.03597122302158274,0.05994550408719345,0.6989441153747104,0.7042574759249873,0.6041265474552957,0.12164371817790393,0.029863025882771507,0.608,0.06864988558352403,0.0
74,202012,87,MFAI11,137.0,0.0013414494394898447,0.1383344803854095,1.0,0.8320610687022901,0.0,0.0,0.6566757493188011,0.8761267061550349,0.9044602128737962,0.8689133425034388,0.001311007866587443,0.02999326565100825,0.912,0.06864988558352403,0.0
75,202012,88,VLOL11,100.67,0.003673818816693293,0.028217481073640745,0.2531645569620253,0.3282442748091603,0.3333333333333333,0.302158273381295,0.4268846503178929,0.6245171259335566,0.6244298023314749,0.478404401650619,0.04018830039877962,0.02790307619979416,0.672,0.13729977116704806,0.015625
76,202012,89,RFOF11,83.9,0.07018005082677775,0.04335856847900895,0.4620253164556962,0.5114503816793893,0.4015151515151515,0.0,0.3442325158946413,0.7563739376770539,0.7630511910795742,0.7312242090784045,0.024439059977246155,0.028983113302245213,0.496,0.06864988558352403,0.0
77,202012,90,RBCO11,89.7,0.03807963760642278,0.03785271851342052,0.3924050632911392,0.4809160305343511,0.4090909090909091,0.40287769784172667,0.6103542234332425,0.7692505794488798,0.772681196147998,0.14154057771664386,0.0983420847316842,0.03145449231903025,0.488,0.3203661327231121,0.046875
78,202012,91,FIIP11B,201.0,0.002379556040904097,0.04611149346180317,0.2088607594936709,0.2748091603053435,0.9090909090909092,0.6978417266187049,1.0,0.7530260108163792,0.7496198682209833,0.7198074277854196,0.045981295393634526,0.062187901043188776,0.5920000000000001,0.0,0.109375
79,202012,92,EDFO11B,257.87,0.005776995827350738,0.11011699931176876,0.3924050632911392,0.4580152671755725,0.43181818181818177,0.4100719424460432,0.5785649409627611,0.6961112541849086,0.7004561581348201,0.6389270976616231,0.010482826257856948,0.06359194927637514,0.8,0.07963386727688787,0.015625
80,202012,93,VIFI11,97.3,0.04089735552454718,0.04129387474191328,0.3924050632911392,0.5038167938931297,0.0,0.0,0.36239782016348776,0.7865052794231264,0.7901672579827673,0.6184319119669877,0.07122118725223636,0.030825529535838177,0.56,0.06864988558352403,0.0
81,202012,94,VSHO11,81.51,0.001078552313157664,0.008258774948382657,0.09493670886075947,0.1984732824427481,0.30303030303030304,0.366906474820144,0.11989100817438693,0.7246973989183622,0.7169285352255448,0.22778541953232465,0.052001584195825484,0.030453869709406486,0.44799999999999995,0.1751716247139588,0.046875
82,202012,95,VTLT11,115.87,0.013583018193829332,0.049552649690295936,0.3924050632911392,0.4656488549618321,0.3939393939393939,0.4172661870503597,0.5812897366030881,0.7223796033994335,0.7265585402939686,0.6957359009628611,0.05398702583062411,0.031359194927637515,0.696,0.0,0.015625
83,202012,96,VISC11,114.3,0.1635489763864453,0.030970406056434963,0.2468354430379747,0.23664122137404575,0.1818181818181818,0.22302158273381292,0.28882833787465945,0.835951583826938,0.8329954384186519,0.4203576341127923,0.4296594354473551,0.035962058931906835,0.568,0.09954233409610982,0.234375
84,202012,97,BBRC11,140.97,0.0250965641367874,0.06469373709566414,0.4113924050632911,0.4885496183206106,0.5075757575757576,0.4820143884892087,0.6648501362397821,0.7048673705897502,0.7100861632032438,0.6722145804676755,0.043523861770367454,0.03399257950979022,0.8079999999999999,0.06178489702517163,0.3125
85,202012,98,BBPO11,135.18,0.1199619810309612,0.07432897453544393,0.5,0.5954198473282443,0.5757575757575757,0.5179856115107914,0.7238873751135332,0.6845222765902653,0.6933603649265079,0.4720770288858322,0.4169178911420568,0.031165423565138944,0.856,0.0,1.0
86,202012,99,BNFS11,123.5,0.007940841405623303,0.06882312456985548,0.5126582278481012,0.5877862595419847,0.5681818181818181,0.5323741007194245,0.7465940054495913,0.7187741437033222,0.7275722250380132,0.6303988995873453,0.015514480183907354,0.029593016607158736,0.816,0.06864988558352403,0.28125
87,202012,100,TRXF11,101.19,0.0955529939938118,0.04817618719889883,0.4367088607594936,0.4656488549618321,0.43939393939393934,0.0,0.6112624886466849,0.7630697913984033,0.7686264571718195,0.5196698762035763,0.11863277741957536,0.03117495330427822,0.584,0.0,0.5
88,202012,101,BICR11,100.1,0.00019548760675982665,0.01927047487955954,0.17721518987341772,0.17557251908396945,0.1590909090909091,0.0,0.3097184377838329,0.7689930466134433,0.7638114546376077,0.470563961485557,0.010901421064900664,0.030549167100799232,0.5920000000000001,0.06864988558352403,0.0
89,202012,102,TEPP11,88.14,0.03344186265984482,0.034411562284927734,0.35443037974683544,0.4198473282442749,0.4166666666666667,0.3884892086330936,0.547683923705722,0.7406644347154263,0.7432843385707045,0.43590096286107294,0.08868948965189494,0.029653371621707482,0.52,0.2631578947368421,0.046875
90,202012,104,HBRH11,99.8,0.003316548362959817,0.04611149346180317,0.4177215189873418,0.5190839694656488,0.5151515151515151,0.0,0.5903723887375114,0.8089106361061036,0.8134820070957932,0.7156808803301238,0.055614403912098806,0.030361748897726838,0.5920000000000001,0.06864988558352403,0.046875
91,202012,105,NSLU11,281.0,0.003747969288222883,0.1245698554714384,0.4050632911392405,0.4885496183206106,0.6818181818181818,0.5755395683453238,0.7493188010899182,0.6492402781354624,0.6548403446528129,0.9188445667125174,0.05488029354622391,0.05966887333070736,0.96,0.0,0.015625
92,202012,107,FIIB11,531.85,0.00537927966187385,0.1858224363386098,0.3227848101265823,0.38167938931297707,0.3409090909090909,0.32374100719424465,0.4087193460490463,0.7906258047901108,0.7911809427268119,0.5275103163686382,0.07430990576236766,0.1349283998932669,0.7759999999999999,0.02951945080091533,0.015625
93,202012,108,LVBI11,117.0,0.07196640309544514,0.024776324845147968,0.1962025316455696,0.282442748091603,0.3409090909090909,0.34532374100719426,0.43505903723887374,0.6695853721349473,0.6667511403953371,0.5936726272352132,0.33648385862402697,0.034129172437453136,0.632,0.08009153318077802,0.09375
94,202012,109,VVPR11,100.0,0.002157104626315328,0.040605643496214726,0.3670886075949367,0.43511450381679373,0.42424242424242425,0.0,0.5376930063578566,0.7468452227659027,0.7498732894069944,0.6133425034387896,0.048989803171195015,0.03193415585570705,0.56,0.0,0.0625
95,202012,110,PVBI11,97.0,0.22319966025602134,0.03234686854783207,0.30379746835443033,0.0,0.0,0.0,0.1298819255222525,0.7288179242853464,0.7295995945261023,0.5909215955983493,0.2425706575605343,0.029758198752239493,0.584,0.0,0.03125
96,202012,111,CXTL11,330.04,0.0,0.0,0.0,0.09160305343511448,0.16666666666666666,0.1510791366906475,0.16257947320617622,0.5307751738346639,0.5223010643689813,0.11568088033012384,0.00871224455485295,0.2428781082832493,0.128,0.3169336384439359,0.0625
97,202012,112,MFII11,134.42,0.06831954808658079,0.07570543702684103,0.5,0.6106870229007634,0.5984848484848485,0.5827338129496403,0.8128973660308809,0.8805047643574555,0.8877344145970604,0.7711141678129299,0.0784473718517166,0.038277785542750416,0.6559999999999999,0.06864988558352403,0.140625
98,202012,113,PATC11,85.78,0.053711905195251666,0.02064693737095664,0.2215189873417721,0.2595419847328244,0.24242424242424246,0.2302158273381295,0.32152588555858314,0.7200618078805048,0.7171819564115559,0.3832187070151307,0.08806566472462031,0.030660347390757424,0.47200000000000003,0.0,0.078125
99,202012,114,BCIA11,115.07,0.049984158762900494,0.04129387474191328,0.3291139240506329,0.38167938931297707,0.3787878787878788,0.4244604316546763,0.4904632152588556,0.7051249034251867,0.7067916877850988,0.0,0.11072216461999622,0.03603829684502103,0.5760000000000001,0.06864988558352403,0.0
100,202012,115,RBVO11,25.0,0.015504189501641424,0.01032346868547832,0.3607594936708861,0.43511450381679373,0.43181818181818177,0.3597122302158274,0.4850136239782016,1.0,1.0,0.4376891334250344,0.0022200045655547877,0.009059605341736443,0.424,0.06864988558352403,0.0
101,202012,116,QMFF11,97.99,0.0006066856761511862,0.0516173434273916,0.4873417721518987,0.0,0.0,0.0,0.20617620345140786,0.6603141900592326,0.6687785098834262,0.5914718019257221,0.0018786907017068531,0.03063493475305269,0.5760000000000001,0.06864988558352403,0.0
